num_debate,canal,username,fecha,comentario,num_likes
3,unotv,user-bm3or1mb5m,19/05/2024,Ojala que el hijo de colocio gane precidente,2
3,unotv,willypetter7695,19/05/2024,"Incheeee claudia no manches te sacaron los trapos al sol y ni supiste como defenderte, como es posible que te hayan puesto en vez de noroña y te lo dice alguien que participó en el partido del presidente cuando ganó por primera vez, soy de morena pero no manches te vuelas la barda con esas jaladas, no mereces gobernar y que me disculpe el señor presidente pero no eres la indicada.",10
3,unotv,bellanirahernandezlopez9042,19/05/2024,Sochil se basa a pura calumnia asia sheib pero ella no va a ganar porque no tiene nada bueno que ofreser no ofrese nada bueno,5
3,unotv,bellanirahernandezlopez9042,19/05/2024,Quieres tener un gabinete yeno de tu familia laborando dejando pobre el pueblo sochil,1
3,unotv,bellanirahernandezlopez9042,19/05/2024,Entonces porque no evitaste las muertes del COVID donde estabas en esos momentos sochil,2
3,unotv,bellanirahernandezlopez9042,19/05/2024,Importa más la crisis económica ya que todo los productos en los supermercados están muy caros sube cada rato los productos de  precios por qué no ablan de esto de que todo los productos en los super suben de precios y el sueldo no sube nada,0
3,unotv,iracara4439,19/05/2024,Neta????? El servicio de salud cambio??? No pues yo tengo 2 cabezas...,8
3,unotv,hectortorrestoro2464,19/05/2024,"Como aliarte  con Brasil ayuda a fortalecer a alianza con estados unidos, si Brasil  esta con  brics la competencia directa del dólar",3
3,unotv,hectortorrestoro2464,19/05/2024,Me queda claro no no votare por movimiento naranja,6
3,unotv,juliansinh9580,19/05/2024,Se dan cuenta que legalizar la marihuana le daría en la torre a los narcotraficantes?,27
3,unotv,juliansinh9580,19/05/2024,Que caso tiene crear mas escuelas y universidades si al final la educación sigue siendo pobre con estrategias y métodos del siglo pasado.,17
