"num_debate","canal","username","fecha","comentario","num_likes","comentario_editado"
"1.0","nmas","licenciadomartinez8961","07/04/2024","Q pedo con la chochil puro chisme se aventó","1.0","que pedo con la xochitl puro chisme se aventó"
"1.0","nmas","rosyq7812","07/04/2024","Perdio claudia","1.0","perdio claudia"
"1.0","nmas","aliciarodriguez7215","07/04/2024","Yo veo mucho mejor a Maynes","1.0","yo veo mucho mejor a maynez"
"1.0","nmas","josevillanueva3025","07/04/2024","Xóchitl no propuestas puro chisme","0.0","xochitl no propuestas puro chisme"
"1.0","nmas","y_tu_mama_tambien","07/04/2024","Viva morena, plan c apoyado por Claudia","0.0","viva morena,plan c apoyado por claudia"
"1.0","nmas","user-tm9cu2zq9h","07/04/2024","Mi voto garantizado para MORENA este año y plan c apoyado por Claudia masivo fuera politiqueros corruptos y chayoteros.","0.0","mi voto garantizado para morena este año y plan c apoyado por claudia masivo fuera politiqueros corruptos y chayoteros."
"1.0","nmas","robsycannonball414","07/04/2024","Viva el cinismo de Sheinbaum","0.0","viva el cinismo de sheinbaum"
"1.0","nmas","lorenzoenriquez9899","07/04/2024","Yo creo que sin leer xochitl no sabe ni que decir","1.0","yo creo que sin leer xochitl no sabe ni que decir"
"1.0","nmas","A-A.0.","07/04/2024","La judía Sheinvaum pobre México","0.0","la judía sheinbaum pobre méxico"
"1.0","nmas","CarlosAntonio-pj8qt","07/04/2024","pura farza, nadie contestó las preguntas, una verdadera pérdida de tiempo.  Basura de políticos. Si así están antes de ganar...","1.0","pura farza,nadie contestó las preguntas,una verdadera pérdida de tiempo.basura de políticos.si así están antes de ganar..."
"1.0","nmas","yuliolivarezmartinez","07/04/2024","Boten por claudiaaaaa","0.0","Voten por claudiaaaaa"
"1.0","nmas","user-ks8sb5rl5j","07/04/2024","Esa Xóchitl mira con odio a Claudiaaaaa , suaveee con mi claudia eeeeee","1.0","esa xochitl mira con odio a claudiaaaaa,suaveee con mi claudia eeeeee"
"1.0","nmas","COQUIRICKY","07/04/2024","ARRIBA CLAUDIA NUESTRA PRIMERA PRESIDENTA DE MEXICO","0.0","arriba claudia nuestra primera presidenta de mexico"
"1.0","nmas","user-eh1tm7ep5p","07/04/2024","Son del pan toenen smbre","0.0","son del PAN toenen smbre"
"1.0","nmas","elkasawe","07/04/2024","El si de claudia sheinbaum","0.0","el si de claudia sheinbaum"
"1.0","nmas","yosiAsthethic","07/04/2024","xochilt buuu","1.0","xochitl buuu"
"1.0","nmas","soledadrojaspena9982","07/04/2024","Ganó Xóchitl!","1.0","ganó xochitl!"
"1.0","nmas","av2414","07/04/2024","cae poesima sheinbaunmg con eso de prian. no tiene estilo ni personalidad. que terrible mujer","1.0","cae poesima sheinbaunmg con eso de prian rpresentado por xochitl.no tiene estilo ni personalidad.que terrible mujer"
"1.0","nmas","julianavelazquez5951","07/04/2024","Yo apoyo a Claudia Sheimbaum por su humildad, honestidad y paciencia y sinceridad es incomparable y de buen carácter. Felicidades nuestra futura presidenta de la República","1.0","yo apoyo a claudia sheinbaum por su humildad,honestidad y paciencia y sinceridad es incomparable y de buen carácter.felicidades nuestra futura presidenta de la república"
"1.0","nmas","hildaaparicio5764","07/04/2024","Chochil te queremos ver, con tema, los programas ya los inició MORENA POR. LO TANTO SEGUIRÁN PORQUE GANARA CLAUDIA.","2.0","xochitl te queremos ver,con tema,los programas ya los inició morena por.lo tanto seguirán porque ganara claudia."
"1.0","nmas","MarioHernandez-cu7ty","07/04/2024","La Xochil tiene un parecido a la chimoltrufia","1.0","la xochitl tiene un parecido a la chimoltrufia"
"1.0","nmas","anamargotrodriguez2718","07/04/2024","Claudia no está capacitada para contestar","1.0","claudia no está capacitada para contestar"
"1.0","nmas","adolfolopezramirez2008","07/04/2024","OIGANNNNNNN POR QUEEEEEEE ESTA HABLANDO LA XOCHITL Y LE ESTAN DESCONTANDO EL TIEMPO A CLAUDIA.","2.0","oigannnnnnn por queeeeeee esta hablando la xochitl y le estan descontando el tiempo a claudia."
"1.0","nmas","basiliahernandez8063","07/04/2024","Mucha felicidades ala Claudia cheuban","0.0","mucha felicidades a la claudia cheuban"
"1.0","nmas","anlia6481","07/04/2024","Dice Xochitl que quiere inteligencia artificial...ella la aplica pero artificial... Muy artificial","0.0","dice xochitl que quiere inteligencia artificial...ella la aplica pero artificial...muy artificial"
"1.0","nmas","mariadelc.velazquez3081","07/04/2024","Claudia presidenta","1.0","claudia presidenta"
"1.0","nmas","JULIOCESARCORONAJACOBO","07/04/2024","Arriba la 4 T","0.0","arriba la 4 t"
"1.0","nmas","pilarcortes8487","07/04/2024","Viva Claudia","1.0","viva claudia"
"1.0","nmas","mateoxochitotol131","07/04/2024","Va a ganar Claudia shienbaun","0.0","va a ganar claudia shienbaun"
"1.0","nmas","carloslopezreyes9672","07/04/2024","Viva XÓCHITL !!!!!!!!","0.0","viva xochitl!!!!!!!!"
"1.0","nmas","JoseOrtiz-hp8bv","07/04/2024","Mi voto va para Donald Trump","1.0","mi voto va para donald trump"
"1.0","nmas","jorgequinonez361","07/04/2024","Vamos PRIAN","0.0","vamos prian rpresentado por xochitl"
"1.0","nmas","anlia6481","07/04/2024","Me sorprende demasiada ignorancia de la señora Xochitl...por favor díganle que el medicamento que dice es para piojos por favor...un vademecum urgente al prian","0.0","me sorprende demasiada ignorancia de la señora xochitl...por favor díganle que el medicamento que dice es para piojos por favor...un vademecum urgente al prian rpresentado por xochitl"
"1.0","nmas","j.veronicafdez2659","07/04/2024","Ya ganooo Claudia","1.0","ya ganooo claudia"
"1.0","nmas","Alejandro-nk2ki","07/04/2024","Claudia Sheinbaum con todo mi próxima sra. Presidenta, sigamos con la 4T 🇲🇽🫡","1.0","claudia sheinbaum con todo mi próxima señora.presidenta,sigamos con la 4ta transformación🇲🇽🫡"
"1.0","nmas","vivianacortes2830","07/04/2024","Yo estoy con Claudia.","1.0","yo estoy con claudia."
"1.0","nmas","Javierp1978","07/04/2024","Excelente Xochitl poniendo el labaro patrio al revés","0.0","excelente xochitl poniendo el labaro patrio al revés"
"1.0","nmas","rosyq7812","07/04/2024","Para mi gano Xochilt.","1.0","para mi gano xochitl."
"1.0","nmas","lourdesgavaldon3099","07/04/2024","!!Xochitl!!! !!Xochitl!!!","1.0","!!xochitl!!!!!xochitl!!!"
"1.0","nmas","ricardomercado2141","07/04/2024","Viva la 4T este 2024 plan c apoyado por Claudia","1.0","viva la 4ta transformación este 2024 plan c apoyado por claudia"
"1.0","nmas","user-gi3wv7ht7u","07/04/2024","Claudia gano el debate, Xochitl  quedo en ultimo lugar la dejaron en la lona, desesperada buscando sus tarjetas","0.0","claudia gano el debate,xochitl quedo en ultimo lugar la dejaron en la lona,desesperada buscando sus tarjetas"
"1.0","nmas","DanielLopez-sg5uh","07/04/2024","Aqui en jalisco gobierna el mc y estamos mal en todo.","0.0","aqui en jalisco gobierna el mc y estamos mal en todo."
"1.0","nmas","airrfourr2400","07/04/2024","Bien por la doctora Claudia!","0.0","bien por la doctora claudia!"
"1.0","nmas","ElviraRamirez-bi2yd","07/04/2024","chochil se tonpeso y Claudia sigio adelante 🇲🇽️🇲🇽","0.0","xochitl se tonpeso y claudia sigio adelante🇲🇽️🇲🇽"
"1.0","nmas","45127","07/04/2024","ARRIBA 4T","0.0","arriba 4ta transformación"
"1.0","nmas","beatrizlopezgila4955","07/04/2024","Sin duda la presidenta de México es Claudia Sheinbaum","0.0","sin duda la presidenta de méxico es claudia sheinbaum"
"1.0","nmas","user-ks8sb5rl5j","07/04/2024","Adiós Xóchitl te irá mejor en la cárcel","0.0","adiós xochitl te irá mejor en la cárcel"
"1.0","nmas","ferrchootevenegas6922","07/04/2024","Vamos mi Claudia y por la 4t","2.0","vamos mi claudia y por la 4ta transformación"
"1.0","nmas","melimarket4338","07/04/2024","Xóchilt se ve desesperada por  qué veamos mal a Claudia","0.0","xochitl se ve desesperada por qué veamos mal a claudia"
"1.0","nmas","ElviraRamirez-bi2yd","07/04/2024","chochil se tonpeso y Claudia sigio adelante 🇲🇽️🇲🇽","0.0","xochitl se tonpeso y claudia sigio adelante🇲🇽️🇲🇽"
"1.0","nmas","griseldaleos4061","07/04/2024","Vanos por claudia al 2mil","0.0","vanos por claudia al 2mil"
"1.0","nmas","Javierp1978","07/04/2024","Claudia","1.0","claudia"
"1.0","nmas","ElviraRamirez-bi2yd","07/04/2024","chochil se tonpeso y Claudia sigio adelante 🇲🇽️🇲🇽","0.0","xochitl se tonpeso y claudia sigio adelante🇲🇽️🇲🇽"
"1.0","nmas","AYIPEY","07/04/2024","Noroña los hubiera hecho pedazos, en cualquier tema.","1.0","noroña los hubiera hecho pedazos,en cualquier tema."
"1.0","nmas","jerryre4900","07/04/2024","Presidente Máinez Máinez Máinez","0.0","presidente máinez máinez máinez"
"1.0","nmas","marcosrojas5907","07/04/2024","Adios xochil","0.0","adios xochitl"
"1.0","nmas","lau60233","07/04/2024","viva claudiaaaaaa","0.0","viva claudiaaaaaa"
"1.0","nmas","carloslopezreyes9672","07/04/2024","XOCHITL GANÓ... DEFINITIVAMENTE","0.0","xochitl ganó...definitivamente"
"1.0","nmas","LUIGUI13VANELLI","07/04/2024","Superior Claudia por  ante sus contrincantes","2.0","superior claudia por ante sus contrincantes"
"1.0","nmas","joseantonioarredondo226","07/04/2024","Sin duda Claudia será la presidenta de México no tiene rival","2.0","sin duda claudia será la presidenta de méxico no tiene rival"
"1.0","nmas","jorgequinonez361","07/04/2024","Xóchitl siempre","0.0","xochitl siempre"
"1.0","nmas","UNOACERO1","07/04/2024","GRANDE CLAUDIA, GANO LA VERDAD Y LA RAZON.. CLAUDIA","0.0","grande claudia,gano la verdad y la razon..claudia"
"3.0","excelsior","user-vo6mu2nn5t","19/05/2024","En mi humilde opinión!!! Yo sigo pensando que esos apoyos que se brindan a los adultos mayores están perfectos, ya que muchos de nosotros, dejamos a un lado a nuestros adultos y seamos honestos, a la edad de 60 quienes los quieren contratar? NADIE!!! Ahora si bien, yo tengo 30 años, y tengo la capacidad y la fuerza de seguir trabajando, algo que nuestros mayores ya no tienen,  acuérdense, cuando estábamos chicos nuestros mayores vieron por nosotros, ahora nos toca a nosotros ver por ellos 1 K","0.0","en mi humilde opinión!!!yo sigo pensando que esos apoyos que se brindan a los adultos mayores están perfectos,ya que muchos de nosotros,dejamos a un lado a nuestros adultos y seamos honestos,a la edad de 60 quienes los quieren contratar?nadie!!!ahora si bien,yo tengo 30 años,y tengo la capacidad y la fuerza de seguir trabajando,algo que nuestros mayores ya no tienen,acuérdense,cuando estábamos chicos nuestros mayores vieron por nosotros,ahora nos toca a nosotros ver por ellos 1 que"
"3.0","excelsior","elbetasinsertestter","19/05/2024","resumen rapido del debate: xochil solo ataca a clauda sin dar propuestas ni contestar alas preguntas, y claudia se defiende y entre ratos da propuestas, y maynez solo sonrie y da propuestas manteniendo su postura seria y hablando lo necesario","57.0","resumen rapido del debate:xochitl solo ataca a clauda sin dar propuestas ni contestar a las preguntas,y claudia se defiende y entre ratos da propuestas,y maynez solo sonrie y da propuestas manteniendo su postura seria y hablando lo necesario"
"3.0","excelsior","lupitasuarez.5353","19/05/2024","Cómo no va a encabezar la búsqueda, si su hermana secuestradora sabe dónde dejo a todos los que secuestro, que fácil chamba se pone","28.0","cómo no va a encabezar la búsqueda,si su hermana secuestradora sabe dónde dejo a todos los que secuestro,que fácil chamba se pone"
"3.0","excelsior","SamGarcia-jc1tw","19/05/2024","Ninguno de los candidatos tiene una visión real de por que la violencia y la oscuridad dominan no solo México si no en todo el mundo, europa no es tan blanca como muchos imaginan, en europa secuestran niños bebes y los usan para rituales de sacrificio a dioses paganos, eso sucede en todo el mundo pero en europa y estados unidos es peor de lo que imaginan, y la realidad es que a dia de hoy hay mucha gente enferma a la que le gusta disfrutar del sufrimiento de los demas, cuando va a saber un policía que un señor celoso va a matar a su pareja por que segun anda con otro, o cuando va a saber la guardia nacional que un señor y su esposa se van a poner de acuerdo para secuestrar a una niña y que sea violada para despues asesinarla y botar sus restos a un terreno valdio, por favor hay que abrir los ojos y entender que esto va mas alla de un simple gobierno, hay una fuerza malvada que adoctrina a la humanidad entera y la hace asi a traves de control mental, musica, peliculas, libros y todo tipo de contenido que incite a la violencia hoy esta totalmente normalizado, el cambio tiene que estar en la mente de cada uno y de sus valores humanos, por que no enseñan en la escuela a respetar, a amar al projimo, a respirar bien, a valorar cada pequeño pedazo de vida que nos rodea, por que no nos enseñan que asi como existe la oscuridad existe la luz y que esa es la verdadera lucha  “Por que la lucha no es contra sangre ni carné, si no contra principados, contra potestades, contra los gobernadores de las tienieblas de este siglo y contra huestes de maldad en las regiones celestes""","10.0","ninguno de los candidatos tiene una visión real de por que la violencia y la oscuridad dominan no solo méxico si no en todo el mundo,europa no es tan blanca como muchos imaginan,en europa secuestran niños bebes y los usan para rituales de sacrificio a dioses paganos,eso sucede en todo el mundo pero en europa y estados unidos es peor de lo que imaginan,y la realidad es que a día de hoy hay mucha gente enferma a la que le gusta disfrutar del sufrimiento de los demas,cuando va a saber un policía que un señor celoso va a matar a su pareja por que segun anda con otro,o cuando va a saber la guardia nacional que un señor y su esposa se van a poner de acuerdo para secuestrar a una niña y que sea violada para despues asesinarla y botar sus restos a un terreno valdio,por favor hay que abrir los ojos y entender que esto va más allá de un simple gobierno,hay una fuerza malvada que adoctrina a la humanidad entera y la hace así a traves de control mental,musica,peliculas,libros y todo tipo de contenido que incite a la violencia hoy esta totalmente normalizado,el cambio tiene que estar en la mente de cada uno y de sus valores humanos,por que no enseñan en la escuela a respetar,a amar al projimo,a respirar bien,a valorar cada pequeño pedazo de vida que nos rodea,por que no nos enseñan que así como existe la oscuridad existe la luz y que esa es la verdadera lucha“por que la lucha no es contra sangre ni carné,si no contra principados,contra potestades,contra los gobernadores de las tienieblas de este siglo y contra huestes de maldad en las regiones celestes"""
